filename,zoom,tile_x,tile_y,west,south,east,north,crs,land_ratio
15_20745_17731.jpg,15,20745,17731,47.911376953125,-14.647368383896621,47.92236328125,-14.636738848907621,EPSG:4326,0.395
15_20746_17632.jpg,15,20746,17632,47.92236328125,-13.592599757147147,47.933349609375,-13.581920900545843,EPSG:4326,0.632
15_20746_17662.jpg,15,20746,17662,47.92236328125,-13.912740120941821,47.933349609375,-13.902075852500483,EPSG:4326,0.305
15_20746_17724.jpg,15,20746,17724,47.92236328125,-14.572950835033037,47.933349609375,-14.562317701914846,EPSG:4326,0.522
15_20746_17730.jpg,15,20746,17730,47.92236328125,-14.636738848907621,47.933349609375,-14.626108798876844,EPSG:4326,0.602
15_20746_17732.jpg,15,20746,17732,47.92236328125,-14.657997403502986,47.933349609375,-14.647368383896621,EPSG:4326,0.489
15_20747_17683.jpg,15,20747,17683,47.933349609375,-14.136575651477944,47.9443359375,-14.125921780589294,EPSG:4326,0.449
15_20747_17693.jpg,15,20747,17693,47.933349609375,-14.243086862716892,47.9443359375,-14.232437996569358,EPSG:4326,0.449
15_20748_17632.jpg,15,20748,17632,47.9443359375,-13.592599757147147,47.955322265625,-13.581920900545843,EPSG:4326,0.314
15_20748_17672.jpg,15,20748,17672,47.9443359375,-14.019355706886046,47.955322265625,-14.008696370634665,EPSG:4326,0.342
15_20748_17686.jpg,15,20748,17686,47.9443359375,-14.168534269226564,47.955322265625,-14.157881896141468,EPSG:4326,0.337
15_20748_17691.jpg,15,20748,17691,47.9443359375,-14.221788628397576,47.955322265625,-14.211138758545793,EPSG:4326,0.521
15_20748_17729.jpg,15,20748,17729,47.9443359375,-14.626108798876844,47.955322265625,-14.615478234145252,EPSG:4326,0.566
15_20748_18471.jpg,15,20748,18471,47.9443359375,-22.350075806124856,47.955322265625,-22.33991442556203,EPSG:4326,0.423
15_20749_17629.jpg,15,20749,17629,47.955322265625,-13.560561745081424,47.96630859375,-13.549881446917132,EPSG:4326,0.374
15_20749_17630.jpg,15,20749,17630,47.955322265625,-13.571241563074146,47.96630859375,-13.560561745081424,EPSG:4326,0.502
15_20749_17663.jpg,15,20749,17663,47.955322265625,-13.923403897723341,47.96630859375,-13.912740120941821,EPSG:4326,0.58
15_20749_17673.jpg,15,20749,17673,47.955322265625,-14.03001454801432,47.96630859375,-14.019355706886046,EPSG:4326,0.309
15_20749_17729.jpg,15,20749,17729,47.955322265625,-14.626108798876844,47.96630859375,-14.615478234145252,EPSG:4326,0.452
15_20751_17628.jpg,15,20751,17628,47.977294921875,-13.549881446917132,47.98828125,-13.539200668930816,EPSG:4326,0.607
15_20751_17669.jpg,15,20751,17669,47.977294921875,-13.987376214146462,47.98828125,-13.976715394601786,EPSG:4326,0.422
15_20751_17728.jpg,15,20751,17728,47.977294921875,-14.615478234145252,47.98828125,-14.604847155053898,EPSG:4326,0.556
15_20752_17629.jpg,15,20752,17629,47.98828125,-13.560561745081424,47.999267578125,-13.549881446917132,EPSG:4326,0.413
15_20752_17665.jpg,15,20752,17665,47.98828125,-13.944729974920167,47.999267578125,-13.93406718249833,EPSG:4326,0.363
15_20752_17690.jpg,15,20752,17690,47.98828125,-14.211138758545793,47.999267578125,-14.200488387358337,EPSG:4326,0.487
15_20752_17738.jpg,15,20752,17738,47.98828125,-14.72176067902771,47.999267578125,-14.71113475887066,EPSG:4326,0.646
15_20752_17739.jpg,15,20752,17739,47.98828125,-14.732386081418454,47.999267578125,-14.72176067902771,EPSG:4326,0.625
15_20752_17740.jpg,15,20752,17740,47.98828125,-14.743010965702727,47.999267578125,-14.732386081418454,EPSG:4326,0.605
15_20753_17629.jpg,15,20753,17629,47.999267578125,-13.560561745081424,48.01025390625,-13.549881446917132,EPSG:4326,0.549
15_20753_17630.jpg,15,20753,17630,47.999267578125,-13.571241563074146,48.01025390625,-13.560561745081424,EPSG:4326,0.601
15_20753_17668.jpg,15,20753,17668,47.999267578125,-13.976715394601786,48.01025390625,-13.96605408131831,EPSG:4326,0.47
15_20753_17676.jpg,15,20753,17676,47.999267578125,-14.061988097202276,48.01025390625,-14.05133074351817,EPSG:4326,0.329
15_20753_17700.jpg,15,20753,17700,47.999267578125,-14.317614840171855,48.01025390625,-14.306969497825794,EPSG:4326,0.645
15_20754_17631.jpg,15,20754,17631,48.01025390625,-13.581920900545843,48.021240234375,-13.571241563074146,EPSG:4326,0.301
15_20754_17667.jpg,15,20754,17667,48.01025390625,-13.96605408131831,48.021240234375,-13.955392274642312,EPSG:4326,0.38
15_20754_17689.jpg,15,20754,17689,48.01025390625,-14.200488387358337,48.021240234375,-14.189837515179631,EPSG:4326,0.545
15_20754_17692.jpg,15,20754,17692,48.01025390625,-14.232437996569358,48.021240234375,-14.221788628397576,EPSG:4326,0.541
15_20754_17731.jpg,15,20754,17731,48.01025390625,-14.647368383896621,48.021240234375,-14.636738848907621,EPSG:4326,0.475
15_20754_17740.jpg,15,20754,17740,48.01025390625,-14.743010965702727,48.021240234375,-14.732386081418454,EPSG:4326,0.48
15_20755_17687.jpg,15,20755,17687,48.021240234375,-14.179186142354176,48.0322265625,-14.168534269226564,EPSG:4326,0.378
15_20755_17696.jpg,15,20755,17696,48.021240234375,-14.275030445572806,48.0322265625,-14.264383087562646,EPSG:4326,0.608
15_20756_17677.jpg,15,20756,17677,48.0322265625,-14.072644954380321,48.043212890625,-14.061988097202276,EPSG:4326,0.462
